year,region,treat,cpue
2009,flo,mpa,1
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,3
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,2
2009,flo,mpa,0
2009,flo,mpa,4
2009,flo,mpa,0
2009,flo,mpa,4
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,0
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,2
2009,flo,mpa,0
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,3
2009,flo,mpa,0
2009,flo,mpa,0
2009,flo,mpa,2
2009,flo,mpa,3
2009,flo,mpa,3
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,0
2009,flo,mpa,1
2009,flo,mpa,1
2009,flo,mpa,3
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,2
2009,flo,mpa,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,1
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,2
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,2
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,1
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,0
2009,flo,con,2
2009,flo,con,2
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,2
2009,flo,con,2
2009,flo,con,1
2009,flo,con,1
2009,flo,con,1
2009,flo,con,1
2009,flo,con,1
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,0
2009,flo,con,0
2009,flo,con,1
2009,flo,con,2
2009,flo,con,0
2009,flo,con,0
2009,flo,con,2
2010,flo,mpa,0
2010,flo,mpa,3
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,3
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,4
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,2
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,2
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,3
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,0
2010,flo,mpa,3
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,3
2010,flo,mpa,0
2010,flo,mpa,4
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,3
2010,flo,mpa,2
2010,flo,mpa,3
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,1
2010,flo,mpa,0
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,1
2010,flo,mpa,3
2010,flo,mpa,1
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,2
2010,flo,mpa,0
2010,flo,mpa,2
2010,flo,con,2
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,2
2010,flo,con,1
2010,flo,con,2
2010,flo,con,1
2010,flo,con,0
2010,flo,con,4
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,2
2010,flo,con,0
2010,flo,con,1
2010,flo,con,2
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,2
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,2
2010,flo,con,2
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,2
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,2
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,0
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,1
2010,flo,con,2
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
2010,flo,con,0
2010,flo,con,1
2010,flo,con,0
