year,region,treat,size
2008,flo,mpa,19
2008,flo,mpa,27.2
2008,flo,mpa,22.5
2008,flo,mpa,22.2
2008,flo,mpa,25.9
2008,flo,mpa,28.6
2008,flo,mpa,25.4
2008,flo,mpa,30.9
2008,flo,mpa,23.7
2008,flo,mpa,20.5
2008,flo,mpa,31.1
2008,flo,mpa,24.2
2008,flo,mpa,31
2008,flo,mpa,33
2008,flo,mpa,26.8
2008,flo,mpa,19.1
2008,flo,mpa,25
2008,flo,mpa,16.6
2008,flo,mpa,28
2008,flo,mpa,32.5
2008,flo,mpa,35.4
2008,flo,mpa,28.4
2008,flo,mpa,29.3
2008,flo,mpa,31
2008,flo,mpa,17.5
2008,flo,mpa,25
2008,flo,mpa,24
2008,flo,mpa,21.2
2008,flo,mpa,26.2
2008,flo,mpa,28.7
2008,flo,mpa,24.3
2008,flo,mpa,30.4
2008,flo,mpa,30.9
2008,flo,mpa,24
2008,flo,mpa,21.5
2008,flo,mpa,27.8
2008,flo,mpa,26.5
2008,flo,mpa,24.1
2008,flo,mpa,23.6
2008,flo,mpa,32.2
2008,flo,mpa,22.5
2008,flo,mpa,26
2008,flo,mpa,24.1
2008,flo,mpa,35.4
2008,flo,mpa,29.3
2008,flo,mpa,28.3
2008,flo,mpa,25.4
2008,flo,mpa,22.4
2008,flo,mpa,30
2008,flo,mpa,22.7
2008,flo,mpa,31.8
2008,flo,mpa,29.6
2008,flo,mpa,25.4
2008,flo,mpa,24
2008,flo,mpa,21.5
2008,flo,mpa,23.9
2008,flo,mpa,25.4
2008,flo,mpa,27.5
2008,flo,mpa,22.2
2008,flo,mpa,29.7
2008,flo,mpa,26
2008,flo,mpa,23.1
2008,flo,mpa,28.4
2008,flo,mpa,27.8
2008,flo,mpa,31.7
2008,flo,mpa,28.3
2008,flo,mpa,25.3
2008,flo,mpa,30.4
2008,flo,mpa,29
2008,flo,mpa,24.2
2008,flo,mpa,19.3
2008,flo,mpa,31.1
2008,flo,mpa,31.8
2008,flo,mpa,32.7
2008,flo,mpa,26.1
2008,flo,mpa,25
2008,flo,mpa,29.2
2008,flo,mpa,27.9
2008,flo,mpa,24
2008,flo,mpa,30
2008,flo,mpa,18.1
2008,flo,mpa,30.9
2008,flo,mpa,24.3
2008,flo,mpa,24.7
2008,flo,mpa,26.2
2008,flo,mpa,29.2
2008,flo,mpa,24.3
2008,flo,mpa,30
2008,flo,mpa,26.3
2008,flo,mpa,37.8
2008,flo,mpa,29
2008,flo,mpa,22.8
2008,flo,mpa,25.3
2008,flo,mpa,23.8
2008,flo,mpa,29.3
2008,flo,con,27.8
2008,flo,con,26.8
2008,flo,con,28.7
2008,flo,con,26.2
2008,flo,con,24.2
2008,flo,con,26.3
2008,flo,con,27
2008,flo,con,24.5
2008,flo,con,22
2008,flo,con,19.7
2008,flo,con,25.2
2008,flo,con,24.3
2008,flo,con,27
2008,flo,con,23.7
2008,flo,con,24.5
2008,flo,con,23.4
2008,flo,con,26.1
2008,flo,con,25.2
2008,flo,con,22.5
2008,flo,con,26.1
2008,flo,con,22.7
2008,flo,con,28.2
2008,flo,con,23.4
2008,flo,con,24.2
2008,flo,con,28.1
2008,flo,con,20.2
2008,flo,con,23.4
2008,flo,con,27.5
2008,flo,con,26.2
2008,flo,con,23.5
2008,flo,con,21.8
2008,flo,con,29.5
2008,flo,con,23.9
2008,flo,con,26
2008,flo,con,28.3
2008,flo,con,23.2
2008,flo,con,19
2008,flo,con,22.6
2008,flo,con,23.8
2008,flo,con,28
2008,flo,con,25.7
2008,flo,con,28.1
2008,flo,con,22.3
2008,flo,con,18.6
2008,flo,con,24.4
2008,flo,con,31.6
2008,flo,con,19.7
2008,flo,con,26
2008,flo,con,26.1
2008,flo,con,25.3
2008,flo,con,19
2008,flo,con,25
2008,flo,con,24.8
2008,flo,con,24.4
2008,flo,con,26.8
2009,flo,mpa,30
2009,flo,mpa,25
2009,flo,mpa,27
2009,flo,mpa,24.5
2009,flo,mpa,31
2009,flo,mpa,20.2
2009,flo,mpa,28.5
2009,flo,mpa,24
2009,flo,mpa,24.2
2009,flo,mpa,28.4
2009,flo,mpa,28.7
2009,flo,mpa,20.6
2009,flo,mpa,27.3
2009,flo,mpa,28.5
2009,flo,mpa,32.5
2009,flo,mpa,31.5
2009,flo,mpa,21
2009,flo,mpa,24.8
2009,flo,mpa,23.6
2009,flo,mpa,28
2009,flo,mpa,27.4
2009,flo,mpa,28.9
2009,flo,mpa,31.6
2009,flo,mpa,22.2
2009,flo,mpa,31
2009,flo,mpa,29.8
2009,flo,mpa,29.3
2009,flo,mpa,18.1
2009,flo,mpa,29.1
2009,flo,mpa,23.7
2009,flo,mpa,21.2
2009,flo,mpa,26
2009,flo,mpa,27.1
2009,flo,mpa,31
2009,flo,mpa,27.1
2009,flo,mpa,31.5
2009,flo,mpa,29.1
2009,flo,mpa,24.3
2009,flo,mpa,20.1
2009,flo,mpa,27.2
2009,flo,mpa,27.7
2009,flo,mpa,27.8
2009,flo,mpa,33.2
2009,flo,mpa,30.5
2009,flo,mpa,27.9
2009,flo,mpa,25
2009,flo,mpa,32.5
2009,flo,mpa,28.4
2009,flo,mpa,30.9
2009,flo,mpa,28.6
2009,flo,mpa,30.7
2009,flo,mpa,32.7
2009,flo,mpa,31.3
2009,flo,mpa,32.8
2009,flo,mpa,25.5
2009,flo,mpa,29.1
2009,flo,mpa,27
2009,flo,mpa,23.6
2009,flo,mpa,28.2
2009,flo,mpa,26.1
2009,flo,mpa,26.2
2009,flo,mpa,29.5
2009,flo,mpa,26
2009,flo,mpa,28.7
2009,flo,mpa,21.7
2009,flo,mpa,25.7
2009,flo,mpa,28.6
2009,flo,mpa,31.5
2009,flo,mpa,28.5
2009,flo,mpa,24.6
2009,flo,mpa,36
2009,flo,mpa,26.2
2009,flo,mpa,30.2
2009,flo,mpa,29
2009,flo,mpa,34.1
2009,flo,mpa,19
2009,flo,mpa,28.2
2009,flo,mpa,24.8
2009,flo,mpa,27.4
2009,flo,mpa,25.8
2009,flo,mpa,33
2009,flo,mpa,29.5
2009,flo,mpa,34.2
2009,flo,mpa,31.3
2009,flo,mpa,27.9
2009,flo,mpa,24.7
2009,flo,mpa,26.9
2009,flo,mpa,26.7
2009,flo,mpa,29.4
2009,flo,mpa,21
2009,flo,mpa,24
2009,flo,mpa,27.4
2009,flo,mpa,25
2009,flo,mpa,30.5
2009,flo,mpa,27.8
2009,flo,mpa,20.5
2009,flo,mpa,26
2009,flo,mpa,30.2
2009,flo,mpa,21.5
2009,flo,mpa,32.5
2009,flo,mpa,25
2009,flo,mpa,25
2009,flo,mpa,30.5
2009,flo,mpa,27.9
2009,flo,mpa,27.2
2009,flo,mpa,27.4
2009,flo,mpa,22.8
2009,flo,mpa,34.4
2009,flo,mpa,23
2009,flo,mpa,32.8
2009,flo,mpa,26
2009,flo,mpa,31
2009,flo,mpa,29
2009,flo,mpa,28.5
2009,flo,mpa,30.9
2009,flo,mpa,30.8
2009,flo,con,25.4
2009,flo,con,25.8
2009,flo,con,28.7
2009,flo,con,25.1
2009,flo,con,24
2009,flo,con,21.1
2009,flo,con,25.2
2009,flo,con,24
2009,flo,con,27.6
2009,flo,con,28.5
2009,flo,con,30
2009,flo,con,24.8
2009,flo,con,23.1
2009,flo,con,21.7
2009,flo,con,27.6
2009,flo,con,25.3
2009,flo,con,31
2009,flo,con,22
2009,flo,con,24
2009,flo,con,25.2
2009,flo,con,31.4
2009,flo,con,26.8
2009,flo,con,27.3
2009,flo,con,24.9
2009,flo,con,24.4
2009,flo,con,28.7
2009,flo,con,24.9
2009,flo,con,28.5
2009,flo,con,29.4
2009,flo,con,22.8
2009,flo,con,23.3
2009,flo,con,25
2009,flo,con,25.2
2009,flo,con,27.3
2009,flo,con,27
2009,flo,con,27.8
2009,flo,con,28.3
2009,flo,con,25.9
2009,flo,con,25
2009,flo,con,32.2
2009,flo,con,26.1
2009,flo,con,22.4
2009,flo,con,20.8
2009,flo,con,28
2009,flo,con,24.8
2009,flo,con,22.2
2009,flo,con,25
2009,flo,con,25
2009,flo,con,22.5
2009,flo,con,26.2
2009,flo,con,17.1
2010,flo,mpa,29.5
2010,flo,mpa,25
2010,flo,mpa,26.7
2010,flo,mpa,29.8
2010,flo,mpa,31.6
2010,flo,mpa,27.2
2010,flo,mpa,27
2010,flo,mpa,27.8
2010,flo,mpa,22
2010,flo,mpa,31.7
2010,flo,mpa,26.6
2010,flo,mpa,31.8
2010,flo,mpa,32.2
2010,flo,mpa,29
2010,flo,mpa,27.1
2010,flo,mpa,26
2010,flo,mpa,32
2010,flo,mpa,25
2010,flo,mpa,31.7
2010,flo,mpa,26
2010,flo,mpa,27.3
2010,flo,mpa,27.8
2010,flo,mpa,20.2
2010,flo,mpa,30.5
2010,flo,mpa,23
2010,flo,mpa,29.5
2010,flo,mpa,34.3
2010,flo,mpa,27.9
2010,flo,mpa,22
2010,flo,mpa,24.6
2010,flo,mpa,24.9
2010,flo,mpa,23.3
2010,flo,mpa,26
2010,flo,mpa,27.2
2010,flo,mpa,24.3
2010,flo,mpa,25
2010,flo,mpa,32.6
2010,flo,mpa,28.6
2010,flo,mpa,19.5
2010,flo,mpa,24.8
2010,flo,mpa,29.5
2010,flo,mpa,32
2010,flo,mpa,32.8
2010,flo,mpa,29.2
2010,flo,mpa,32
2010,flo,mpa,32
2010,flo,mpa,34.1
2010,flo,mpa,30
2010,flo,mpa,25
2010,flo,mpa,29
2010,flo,mpa,28.2
2010,flo,mpa,29
2010,flo,mpa,32.4
2010,flo,mpa,31.5
2010,flo,mpa,27
2010,flo,mpa,31.7
2010,flo,mpa,33.5
2010,flo,mpa,25
2010,flo,mpa,31.7
2010,flo,mpa,23
2010,flo,mpa,26.2
2010,flo,mpa,35.2
2010,flo,mpa,25.6
2010,flo,mpa,29
2010,flo,mpa,32
2010,flo,mpa,32.5
2010,flo,mpa,28.4
2010,flo,mpa,25.7
2010,flo,mpa,24
2010,flo,mpa,19.3
2010,flo,mpa,26.2
2010,flo,mpa,31.7
2010,flo,mpa,28.9
2010,flo,mpa,30.1
2010,flo,mpa,30.2
2010,flo,mpa,29
2010,flo,mpa,22.5
2010,flo,mpa,28
2010,flo,mpa,25.7
2010,flo,mpa,25.7
2010,flo,mpa,21.2
2010,flo,mpa,29.2
2010,flo,mpa,25
2010,flo,mpa,30.1
2010,flo,mpa,24.7
2010,flo,mpa,27.1
2010,flo,mpa,32
2010,flo,mpa,25.3
2010,flo,mpa,32.5
2010,flo,mpa,29.4
2010,flo,mpa,21.7
2010,flo,mpa,28.5
2010,flo,mpa,21
2010,flo,mpa,28
2010,flo,mpa,25.5
2010,flo,mpa,27.5
2010,flo,mpa,25.6
2010,flo,mpa,27.4
2010,flo,mpa,26.5
2010,flo,mpa,27.8
2010,flo,mpa,26.1
2010,flo,mpa,29.2
2010,flo,mpa,20
2010,flo,mpa,29.8
2010,flo,mpa,21.8
2010,flo,mpa,23.6
2010,flo,mpa,34.3
2010,flo,mpa,23
2010,flo,mpa,23.5
2010,flo,mpa,31.1
2010,flo,mpa,25.9
2010,flo,con,25.8
2010,flo,con,24.6
2010,flo,con,28.2
2010,flo,con,21.5
2010,flo,con,30.1
2010,flo,con,27.6
2010,flo,con,32.8
2010,flo,con,22.8
2010,flo,con,26.5
2010,flo,con,26.5
2010,flo,con,25.1
2010,flo,con,21.4
2010,flo,con,22.3
2010,flo,con,28
2010,flo,con,23
2010,flo,con,27.1
2010,flo,con,27.8
2010,flo,con,27.2
2010,flo,con,25.4
2010,flo,con,24.7
2010,flo,con,26
2010,flo,con,26.8
2010,flo,con,28.3
2010,flo,con,27.2
2010,flo,con,24.2
2010,flo,con,25
2010,flo,con,24.5
2010,flo,con,30.6
2010,flo,con,25.1
2010,flo,con,27.6
2010,flo,con,25.7
2010,flo,con,28.1
2010,flo,con,24.5
2010,flo,con,33.5
2010,flo,con,22.5
2010,flo,con,22.6
2010,flo,con,17.3
2010,flo,con,22.3
2010,flo,con,24.5
2010,flo,con,26
2010,flo,con,23.5
2010,flo,con,23.2
2010,flo,con,24.7
2010,flo,con,23
2010,flo,con,26.5
2010,flo,con,20.2
2010,flo,con,21
2010,flo,con,27
2010,flo,con,25
2010,flo,con,26.8
2010,flo,con,27.7
2010,flo,con,26.2
2010,flo,con,23
2010,flo,con,25.8
2010,flo,con,26
2010,flo,con,24.1
2010,flo,con,24.8
2010,flo,con,24
2010,flo,con,26
2010,flo,con,28.5
2010,flo,con,19.3
2010,flo,con,23.5
2010,flo,con,28
2010,flo,con,24
